id,host_location,host_response_time,host_response_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,street,neighborhood,city,suburb,state,zipcode,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,last_scraped_delta,host_since_delta,predicted_price
2636637,"Melbourne, Victoria, Australia",within an hour,100%,t,"['email', 'phone', 'reviews']",t,f,"Southbank, VIC, Australia",Southbank,Melbourne,Southbank,VIC,3006.0,"Southbank, Australia",AU,Australia,-37.83031503,144.9683279,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Elevator,""Hot tub"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed"",""Cleaning before checkout""}",0.0,50.0,2,30,3,65,2 months ago,t,0,0,0,219,12/7/2018,45,3/20/2015,10/27/2018,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,moderate,f,f,1,0.99,2084,3803,129.28634745785902
26106126,"Boronia, Victoria, Australia",Unknown,Unknown,f,"['email', 'phone', 'reviews']",t,f,"Boronia, VIC, Australia",Unknown,Knox,Boronia,VIC,3155.0,"Boronia, Australia",AU,Australia,-37.85573033,145.2725119,t,House,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Laptop friendly workspace""}",250.0,59.0,1,0,1,1125,6 months ago,t,0,0,0,0,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,1,1.02,2084,2798,81.43000333436598
20347835,"Ormond, Victoria, Australia",within an hour,100%,t,"['email', 'phone', 'reviews']",t,f,"Ormond, VIC, Australia",Ormond/McKinnon,Glen Eira,Ormond,VIC,3204.0,"Ormond, Australia",AU,Australia,-37.89842962,145.0416585,t,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Garden or backyard"",""Luggage dropoff allowed""}",250.0,40.0,1,25,2,10,4 weeks ago,t,7,37,67,157,12/7/2018,19,9/11/2017,11/21/2018,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,1.26,2084,2569,124.16855634272835
30378736,"Victoria, Australia",within an hour,97%,t,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"Brunswick, VIC, Australia",Brunswick,Moreland,Brunswick,VIC,3056.0,"Brunswick, Australia",AU,Australia,-37.76219032,144.9633734,t,Townhouse,Private room,2,3.0,1.0,1.0,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Free street parking"",Heating,Washer,""Smoke detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Host greets you""}",0.0,0.0,1,10,4,28,today,t,16,46,47,47,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,moderate,f,f,9,1.02,2084,3135,100.9629152695378
26012909,"Carlton, Victoria, Australia",within an hour,95%,f,"['email', 'phone', 'reviews']",t,f,"Carlton, VIC, Australia",Carlton,Melbourne,Carlton,VIC,3053.0,"Carlton, Australia",AU,Australia,-37.80366083,144.9626523,t,Serviced apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",""Building staff"",""Hot water"",""Bed linens"",""Luggage dropoff allowed"",""Long term stays allowed"",""Paid parking on premises""}",300.0,45.0,2,30,2,1125,today,t,6,29,41,302,12/7/2018,14,6/25/2018,11/21/2018,90.0,9.0,9.0,10.0,10.0,10.0,10.0,f,t,strict_14_with_grace_period,f,f,14,2.53,2084,2600,128.01306512791513
25057231,"Melbourne, Victoria, Australia",within an hour,100%,t,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"Docklands, VIC, Australia",Docklands,Melbourne,Docklands,VIC,3008.0,"Docklands, Australia",AU,Australia,-37.81527799,144.9403672,t,Apartment,Entire home/apt,6,1.0,1.0,0.0,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Host greets you"",""Full kitchen""}",150.0,130.0,1,0,2,1125,yesterday,t,1,12,26,182,12/7/2018,18,5/28/2018,9/26/2018,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,strict_14_with_grace_period,f,f,5,2.78,2084,4074,153.16555994099681
23553962,"Melbourne, Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t,"Hawthorn, VIC, Australia",Hawthorn,Boroondara,Hawthorn,VIC,3122.0,"Hawthorn, Australia",AU,Australia,-37.82780487,145.0322301,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Smoke detector"",Essentials,Hangers,Iron,""Self check-in"",Lockbox,""Room-darkening shades"",""Game console"",""Bed linens"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Long term stays allowed"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Wide clearance to bed"",""Step-free access"",""Accessible-height toilet""}",400.0,25.0,1,20,3,1125,2 weeks ago,t,23,53,83,358,12/7/2018,11,3/15/2018,11/19/2018,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,2,1.23,2084,3158,88.1253754370265
29884314,AU,within a few hours,91%,f,['phone'],t,f,"Mount Waverley, VIC, Australia",Unknown,Monash,Mount Waverley,VIC,3149.0,"Mount Waverley, Australia",AU,Australia,-37.86510343,145.1321487,f,House,Private room,1,1.0,1.0,1.0,Real Bed,"{Wifi,Kitchen,""Free parking on premises"",Washer,""Smoke detector"",""Laptop friendly workspace"",""Hot water"",""Cleaning before checkout""}",250.0,59.0,1,0,1,1125,4 weeks ago,t,30,60,90,180,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,1.02,2084,2114,97.2429290945699
11677759,"Glen Waverley, Victoria, Australia",within a few hours,80%,f,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Glen Waverley, VIC, Australia",Unknown,Monash,Glen Waverley,VIC,3150.0,"Glen Waverley, Australia",AU,Australia,-37.90405651,145.1605057,t,Apartment,Entire home/apt,6,2.0,3.0,4.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",200.0,0.0,4,25,1,1125,2 months ago,t,25,25,25,25,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,4,1.02,2084,3275,202.11506740895746
15098181,"Templestowe, Victoria, Australia",Unknown,Unknown,f,"['phone', 'reviews']",t,f,"Templestowe, VIC, Australia",Unknown,Manningham,Templestowe,VIC,3106.0,"Templestowe, Australia",AU,Australia,-37.76447615,145.14218,t,Tent,Private room,2,0.5,1.0,2.0,Real Bed,"{""Family/kid friendly"",""translation missing: en.hosting_amenity_50""}",500.0,59.0,1,0,1,3,23 months ago,t,29,59,89,89,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,strict_14_with_grace_period,f,f,1,1.02,2084,2902,102.27026467098257
24166783,"Melbourne, Victoria, Australia",within an hour,100%,t,"['phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,f,"Melbourne, VIC, Australia",Central Business District,Melbourne,Melbourne,VIC,3004.0,"Melbourne, Australia",AU,Australia,-37.81688038,144.9656468,t,Apartment,Entire home/apt,6,1.0,2.0,0.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,Bathtub,""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Accessible-height bed"",""Step-free access"",""Wide doorway"",""Step-free access"",""Wide entryway"",""Handheld shower head"",""Full kitchen"",""Paid parking on premises""}",300.0,69.0,4,10,1,90,today,t,12,30,50,81,12/7/2018,37,4/28/2018,12/1/2018,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,strict_14_with_grace_period,f,f,3,4.96,2084,2335,170.25618146221018
25953380,VN,Unknown,Unknown,t,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"Brunswick, VIC, Australia",Brunswick,Moreland,Brunswick,VIC,3056.0,"Brunswick, Australia",AU,Australia,-37.77585867,144.9665953,t,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private living room"",""Hot water"",Other}",140.0,7.0,1,12,1,1125,a week ago,t,0,0,4,203,12/7/2018,15,7/2/2018,8/30/2018,96.0,9.0,10.0,10.0,10.0,10.0,10.0,f,t,strict_14_with_grace_period,f,f,1,2.83,2084,3014,68.28136354605809
25237705,"Melbourne, Victoria, Australia",a few days or more,0%,f,['reviews'],t,f,"South Yarra, VIC, Australia",South Yarra,Stonnington,South Yarra,VIC,3141.0,"South Yarra, Australia",AU,Australia,-37.83626161,144.9973417,t,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,""Hot tub"",Heating,Washer,""Smoke detector"",Essentials,Hangers,""Hot water"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Garden or backyard"",""Lake access""}",2500.0,0.0,1,0,7,30,7 weeks ago,t,0,0,0,0,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,2,1.02,2084,3709,229.0804018760588
15804473,"Melbourne, Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'reviews']",t,f,"Southbank, VIC, Australia",Southbank,Melbourne,Southbank,VIC,3006.0,"Southbank, Australia",AU,Australia,-37.82962924,144.9675864,t,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""High chair"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Step-free access"",""Well-lit path to entrance"",""Step-free access"",""Wide clearance to bed"",""Step-free access""}",300.0,70.0,1,0,2,365,3 days ago,t,5,15,35,54,12/7/2018,38,12/21/2016,11/4/2018,97.0,10.0,10.0,9.0,10.0,10.0,9.0,f,t,strict_14_with_grace_period,f,f,1,1.59,2084,2849,163.81540912429432
24809917,"Southbank, Victoria, Australia",within an hour,100%,t,"['email', 'phone', 'reviews', 'work_email']",t,f,"Southbank, Vic, Australia",Southbank,Melbourne,Southbank,Vic,3006.0,"Southbank, Australia",AU,Australia,-37.83010613,144.96932,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,Kitchen,Elevator,""Free street parking"",""Buzzer/wireless intercom"",Washer,Dryer,""Smoke detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Laptop friendly workspace"",Other}",250.0,55.0,1,0,1,1125,today,t,28,58,88,363,12/7/2018,2,8/19/2018,9/30/2018,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,moderate,f,f,2,0.54,2084,2423,158.5998048546274
20747942,"Melbourne, Victoria, Australia",Unknown,Unknown,f,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,"Kensington, VIC, Australia",Kensington,Melbourne,Kensington,VIC,3031.0,"Kensington, Australia",AU,Australia,-37.78893826,144.9242051,t,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Breakfast,Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Safety card"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room""}",0.0,6.0,1,0,1,7,15 months ago,t,0,0,0,0,12/7/2018,3,9/9/2017,9/18/2017,100.0,10.0,9.0,10.0,10.0,9.0,10.0,f,t,moderate,f,f,1,0.2,2084,3102,74.03326771759934
3658967,AU,Unknown,Unknown,f,"['email', 'phone']",t,f,"墨尔本, 维多利亚州, Australia",Balwyn North,Manningham,墨尔本,维多利亚州,3108.0,"墨尔本, Australia",AU,Australia,-37.78611619,145.1058672,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Gym,""Buzzer/wireless intercom"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials}",250.0,59.0,1,0,1,1125,never,t,30,60,90,365,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,1.02,2084,3684,107.65868191105812
21894918,"Victoria, Australia",Unknown,Unknown,f,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,"Carlton North, VIC, Australia",Carlton North,Yarra,Carlton North,VIC,3054.0,"Carlton North, Australia",AU,Australia,-37.79040933,144.9731338,f,House,Private room,2,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Pets live on this property"",""Free street parking"",""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Host greets you""}",250.0,59.0,1,0,3,14,8 months ago,t,0,0,0,0,12/7/2018,2,1/6/2018,1/9/2018,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,1,0.18,2084,3212,78.30333224093579
23509274,China,within an hour,100%,t,"['email', 'phone']",t,f,"Melbourne, VIC, Australia",Central Business District,Melbourne,Melbourne,VIC,3000.0,"Melbourne, Australia",AU,Australia,-37.80844927,144.9620087,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",Oven,Stove,""Patio or balcony""}",300.0,79.0,2,39,1,1125,2 weeks ago,t,0,4,34,34,12/7/2018,6,4/8/2018,10/30/2018,80.0,8.0,8.0,8.0,9.0,10.0,8.0,f,t,moderate,f,f,38,0.74,2084,2368,131.83863229557733
12591181,AU,Unknown,Unknown,f,"['email', 'phone']",t,f,"Frankston South, VIC, Australia",Unknown,Frankston,Frankston South,VIC,3199.0,"Frankston South, Australia",AU,Australia,-38.16070231,145.1226022,t,House,Entire home/apt,5,1.0,1.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Pets live on this property"",""Other pet(s)"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron}",1000.0,100.0,1,0,1,1125,32 months ago,t,0,0,0,0,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,1.02,2084,3044,177.66362526715213
23281032,"Melbourne, Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,f,"Preston, VIC, Australia",Preston,Darebin,Preston,VIC,3072.0,"Preston, Australia",AU,Australia,-37.75258857,145.0153113,t,Apartment,Entire home/apt,6,1.0,1.0,3.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Hot water"",""Bed linens"",Microwave,Refrigerator,Oven,Stove,""Patio or balcony"",""Garden or backyard""}",550.0,150.0,1,0,3,1125,2 months ago,t,7,37,67,67,12/7/2018,11,3/19/2018,11/4/2018,98.0,10.0,9.0,10.0,10.0,10.0,9.0,f,t,strict_14_with_grace_period,f,f,1,1.25,2084,3239,149.32154296613382
11284866,"Kew, Victoria, Australia",Unknown,Unknown,f,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Kew, VIC, Australia",Unknown,Boroondara,Kew,VIC,3101.0,"Kew, Australia",AU,Australia,-37.79906922,145.0528584,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,Elevator,""Buzzer/wireless intercom"",Heating,Washer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",0.0,10.0,1,10,2,1125,13 months ago,t,29,59,89,179,12/7/2018,19,2/22/2016,12/16/2017,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,0.56,2084,3843,81.82530584022308
7225694,"Melbourne, Victoria, Australia",within an hour,100%,t,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,"Melbourne, VIC, Australia",Central Business District,Melbourne,Melbourne,VIC,3000.0,"Melbourne, Australia",AU,Australia,-37.81713199,144.9707641,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Luggage dropoff allowed"",""Long term stays allowed""}",0.0,60.0,1,0,3,1125,a week ago,t,11,21,42,311,12/7/2018,55,7/20/2015,11/16/2018,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,strict_14_with_grace_period,f,t,4,1.33,2084,4582,132.54281787974804
19978263,"Melbourne, Victoria, Australia",within a few hours,100%,t,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t,"Ascot Vale, VIC, Australia",Flemington,Moonee Valley,Ascot Vale,VIC,3032.0,"Ascot Vale, Australia",AU,Australia,-37.7723067,144.9258237,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,""Smoke detector"",Essentials,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",Bathtub,""Hot water"",""Bed linens"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Step-free access"",Other,""Handheld shower head""}",0.0,0.0,1,0,1,31,5 weeks ago,t,16,19,30,305,12/7/2018,17,10/16/2017,11/18/2018,98.0,9.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,1.22,2084,3727,72.05600207222848
23172361,"Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'reviews']",t,f,"Footscray, VIC, Australia",Footscray,Maribyrnong,Footscray,VIC,3011.0,"Footscray, Australia",AU,Australia,-37.80038292,144.8910783,t,House,Private room,4,1.0,1.0,4.0,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Hangers}",200.0,20.0,1,30,1,1125,a week ago,t,10,40,70,345,12/7/2018,4,3/24/2018,8/31/2018,80.0,9.0,10.0,9.0,9.0,10.0,8.0,f,t,flexible,f,f,3,0.46,2084,3342,94.01245497549002
25234943,AU,Unknown,Unknown,f,"['email', 'phone', 'selfie']",t,f,"Northcote, VIC, Australia",Northcote,Darebin,Northcote,VIC,3070.0,"Northcote, Australia",AU,Australia,-37.76600726,145.0100808,t,House,Private room,2,1.0,0.0,1.0,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Breakfast,Heating,Washer,""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""Private living room""}",0.0,7.0,1,0,1,35,7 months ago,t,29,59,89,89,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,1.02,2084,2359,87.53361146918321
17547802,"Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Melbourne, VIC, Australia",Central Business District,Melbourne,Melbourne,VIC,3000.0,"Melbourne, Australia",AU,Australia,-37.81009655,144.9603803,t,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox}",250.0,99.0,1,0,1,1125,today,t,3,12,39,48,12/7/2018,97,4/12/2017,11/28/2018,90.0,9.0,9.0,9.0,10.0,10.0,9.0,f,t,strict_14_with_grace_period,f,f,33,4.81,2084,3175,166.21501294332
29816910,AU,within an hour,100%,t,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"Mooroolbark, VIC, Australia",Unknown,Yarra Ranges,Mooroolbark,VIC,3138.0,"Mooroolbark, Australia",AU,Australia,-37.77050614,145.3218022,f,House,Entire home/apt,8,1.5,4.0,6.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Hot tub"",Heating,Washer,""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance"",Bathtub,""Baby bath"",""Children’s books and toys"",Crib,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallway clearance"",""Wide doorway"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Step-free access"",""Wide doorway"",""Accessible-height toilet"",""Step-free access"",""Wide entryway"",Other,Kitchenette,""Full kitchen"",""Roll-in shower""}",1000.0,69.0,8,30,1,1125,6 days ago,t,24,54,84,316,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,moderate,f,f,2,1.02,2084,2224,291.20623772524345
15458928,"Saint Kilda West, Victoria, Australia",within a day,100%,f,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,f,"Saint Kilda, VIC, Australia",St Kilda,Port Phillip,Saint Kilda,VIC,3182.0,"Saint Kilda, Australia",AU,Australia,-37.86067839,144.9767285,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Iron,""Laptop friendly workspace""}",400.0,100.0,1,0,5,28,3 months ago,t,0,0,0,0,12/7/2018,4,1/8/2017,1/1/2018,90.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,strict_14_with_grace_period,f,f,1,0.17,2084,2871,131.62982080726277
1516337,AU,Unknown,Unknown,f,"['email', 'phone']",t,f,"Lilydale, VIC, Australia",Unknown,Maroondah,Lilydale,VIC,3140.0,"Lilydale, Australia",AU,Australia,-37.83508543,145.3149935,f,House,Private room,4,1.0,1.0,3.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer}",250.0,50.0,1,50,1,1125,39 months ago,t,30,60,90,365,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,1.02,2084,4027,133.33761643210445
